"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","NPS_LANDED_WEIGHT_MTONS","NPS_LANDED_WEIGHT_PPP","NPS_EXVESSEL_REVENUE","NPS_CONFIDENTIAL_FLAG","SPS_LANDED_WEIGHT_MTONS","SPS_LANDED_WEIGHT_PPP","SPS_EXVESSEL_REVENUE","SPS_CONFIDENTIAL_FLAG","CWA_LANDED_WEIGHT_MTONS","CWA_LANDED_WEIGHT_PPP","CWA_EXVESSEL_REVENUE","CWA_CONFIDENTIAL_FLAG","CLW_LANDED_WEIGHT_MTONS","CLW_LANDED_WEIGHT_PPP","CLW_EXVESSEL_REVENUE","CLW_CONFIDENTIAL_FLAG","WA5_LANDED_WEIGHT_MTONS","WA5_LANDED_WEIGHT_PPP","WA5_EXVESSEL_REVENUE","WA5_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2020","W","CPEL","WETF","CHUB MACKEREL","CMCK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","CPEL","WETF","JACK MACKEREL","JMCK",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2020","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"*",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","CRAB","....","DUNGENESS CRAB","DCRB",2346.4,5.39,27907520,"",348.2,5.52,4234371,"",4034.5,3.27,29120095,"",1257.7,3.77,10456124,"",324.2,5.54,3961971,"",8311,,75680081,""
"2020","W","CRAB","....","ROCK CRAB","RCRB",,,,"*",,,,"",,,,"",,,,"*",,,,"*",0,,0,"*"
"2020","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2020","W","GRND","FLAT","BUTTER SOLE","BSOL",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","FLAT","DOVER SOLE","DOVR",26.8,.48,28361,"",,,,"",12.3,.3,8142,"",.1,.21,29,"",,,,"*",39.2,,36532,"*"
"2020","W","GRND","FLAT","ENGLISH SOLE","EGLS",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","FLAT","PETRALE SOLE","PTRL",43.1,1.26,119665,"",,,,"",24.8,.51,27938,"",1.2,1.31,3516,"",,,,"*",69.1,,151119,"*"
"2020","W","GRND","FLAT","REX SOLE","REX",,,,"*",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","GRND","FLAT","ROCK SOLE","RSOL",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","FLAT","SAND SOLE","SSOL",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","FLAT","UNSP. FLATFISH","UFLT",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2020","W","GRND","MGRN","BIG SKATE","BSKT",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2020","W","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2020","W","GRND","MGRN","LONGNOSE SKATE","LSKT",5.6,.28,3457,"",,,,"",3.7,.19,1527,"",,,,"*",,,,"*",9.3,,4984,"*"
"2020","W","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","MGRN","UNSP. SKATE","USKT",4,.43,3788,"",,,,"",,,,"*",,,,"*",,,,"",4,,3788,"*"
"2020","W","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"",,,,"",0,.27,3,"",0,.8,6,"",,,,"",0,,9,""
"2020","W","GRND","ROCK","BANK ROCKFISH","BANK",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","BOCACCIO","BCAC",,,,"*",,,,"",5.3,.05,610,"",.1,.9,215,"",,,,"*",5.4,,825,"*"
"2020","W","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","BLACKSPOTTED ROCKFISH","BSPR",.1,.4,50,"",,,,"",0,.28,11,"",0,.63,32,"",,,,"",.1,,93,""
"2020","W","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",.1,.48,102,"",,,,"",,,,"",,,,"",,,,"",.1,,102,""
"2020","W","GRND","ROCK","CANARY ROCKFISH","CNRY",1.7,.41,1569,"",,,,"",,,,"*",1.8,.53,2065,"",,,,"*",3.5,,3634,"*"
"2020","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",.6,.38,476,"",,,,"",25.1,.11,5920,"",.1,1.43,418,"",,,,"",25.8,,6814,""
"2020","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"*",,,,"",,,,"*",.1,.68,179,"",,,,"*",.1,,179,"*"
"2020","W","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",.3,.57,383,"",,,,"",,,,"*",,,,"",,,,"",.3,,383,"*"
"2020","W","GRND","ROCK","NOR. UNSP. SLOPE ROCKFISH","NUSP",.1,.47,61,"",,,,"*",,,,"",,,,"",,,,"",.1,,61,"*"
"2020","W","GRND","ROCK","NOR. UNSP. NEAR-SHORE ROCKFISH","NUSR",.1,.68,180,"",,,,"",,,,"*",,,,"",,,,"",.1,,180,"*"
"2020","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",,,,"*",,,,"",68.2,.09,13683,"",.1,1.63,242,"",,,,"*",68.3,,13925,"*"
"2020","W","GRND","ROCK","NOM. ROUGHEYE + BLACKSPOTTED","RBR1",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",5,.41,4537,"",,,,"",1.3,.22,641,"",2.3,1.03,5300,"",,,,"*",8.6,,10478,"*"
"2020","W","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",5.6,.49,6018,"",,,,"",21.3,.08,3527,"",2.4,.89,4699,"",,,,"*",29.3,,14244,"*"
"2020","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"*",,,,"",,,,"*",0,.76,25,"",,,,"*",0,,25,"*"
"2020","W","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",0,.35,12,"",,,,"",,,,"*",,,,"",,,,"",0,,12,"*"
"2020","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",,,,"*",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",.4,.64,554,"",,,,"",.6,.35,423,"",.2,.75,257,"",,,,"",1.2,,1234,""
"2020","W","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",5,.78,8616,"",,,,"",6.5,.36,5121,"",.7,.79,1158,"",,,,"*",12.2,,14895,"*"
"2020","W","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","WIDOW ROCKFISH","WDOW",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2020","W","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",.2,.85,332,"",,,,"",,,,"",,,,"",,,,"",.2,,332,""
"2020","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",.8,.83,1446,"",,,,"",,,,"*",,,,"*",,,,"",.8,,1446,"*"
"2020","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",2.6,.43,2437,"",,,,"*",.4,.4,317,"",,,,"",,,,"*",3,,2754,"*"
"2020","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",9.4,.36,7358,"",,,,"",1126.5,.12,308210,"",.6,1.79,2265,"",,,,"*",1136.5,,317833,"*"
"2020","W","GRND","ROND","LINGCOD","LCOD",15.8,1.46,50969,"",,,,"*",12.3,.49,13147,"",2.2,1.08,5351,"",2.7,1.31,7804,"",33,,77271,"*"
"2020","W","GRND","ROND","PACIFIC COD","PCOD",59.1,.52,67889,"",,,,"*",.2,.44,197,"",,,,"*",,,,"*",59.3,,68086,"*"
"2020","W","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","GRND","ROND","SABLEFISH","SABL",398.4,2.12,1859182,"",,,,"",83.2,1.2,220095,"",34.8,2.67,205369,"",,,,"*",516.4,,2284646,"*"
"2020","W","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","HMSP","TUNA","ALBACORE","ALBC",98.1,1.74,376231,"",,,,"*",3247.5,1.47,10550231,"",1420.9,1.48,4642838,"",122.9,1.7,461627,"",4889.4,,16030927,"*"
"2020","W","HMSP","TUNA","BLUEFIN TUNA","BTNA",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2020","W","OTHR","....","EULACHON","EULC",,,,"",,,,"",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2020","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"*",,,,"",2.2,.24,1206,"",,,,"*",,,,"",2.2,,1206,"*"
"2020","W","OTHR","....","UNSP. OCTOPUS","OCTP",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","OTHR","....","PACIFIC HALIBUT","PHLB",182.7,3.93,1584634,"",2,5.17,22725,"",29.5,2.03,131860,"",30.3,3.81,254276,"",2.9,4.48,28374,"",247.4,,2021869,""
"2020","W","OTHR","....","UNSP. SCULPIN","SCLP",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2020","W","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","OTHR","....","UNSP. SMELT","SMLT",,,,"*",,,,"",,,,"*",,,,"",3.2,.46,3197,"",3.2,,3197,"*"
"2020","W","OTHR","....","UNSP. SQUID","SQID",,,,"",,,,"*",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","OTHR","....","UNSP. HAGFISH","UHAG",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",137.7,1.45,439353,"",5.7,1.82,22991,"",,,,"",,,,"*",25,1.61,88951,"",168.4,,551295,"*"
"2020","W","OTHR","ECHN","RED SEA URCHIN","RURC",113.6,2.23,557970,"",6.7,2.7,39776,"",,,,"",,,,"*",25.5,2.16,121806,"",145.8,,719552,"*"
"2020","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",76.5,3.59,604769,"",38.3,3.7,312893,"",,,,"*",,,,"*",53.8,3.94,467355,"",168.6,,1385017,"*"
"2020","W","OTHR","STRG","WHITE STURGEON","WSTG",,,,"*",,,,"*",,,,"*",3.1,3.62,24567,"",14.2,3.88,121416,"",17.3,,145983,"*"
"2020","W","SAMN","....","CHINOOK SALMON","CHNK",69.6,4.37,670011,"",122.9,2.83,767818,"",204,1.76,792376,"",86.9,2.55,488655,"",540.2,2.57,3055388,"",1023.6,,5774248,""
"2020","W","SAMN","....","CHUM SALMON","CHUM",297,.91,598526,"",282.9,.78,486246,"",63.9,.54,76611,"",.3,.67,414,"",406.2,.9,801603,"",1050.3,,1963400,""
"2020","W","SAMN","....","COHO SALMON","COHO",159.8,2.17,765187,"",203.2,2.28,1023004,"",244.5,.78,420394,"",24.5,1.84,99348,"",174.9,2.13,821824,"",806.9,,3129757,""
"2020","W","SAMN","....","PINK SALMON","PINK",,,,"*",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","SAMN","....","SOCKEYE SALMON","SOCK",4.4,3.74,36135,"",,,,"",,,,"",,,,"",5.4,2.73,32423,"",9.8,,68558,""
"2020","W","SAMN","....","STEELHEAD","STLH",2.7,2.91,17119,"",.9,2.87,5588,"",,,,"*",,,,"",24.8,1.13,61717,"",28.4,,84424,"*"
"2020","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","W","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","W","SHLL","CLAM","GEODUCK","GDUK",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2020","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2020","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2020","W","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2020","W","SHLL","CLAM","VARNISH CLAM","VCLM",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2020","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2020","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",0,,0,"*"
"2020","W","SRMP","....","OTHER SHRIMP","OSRM",102.9,3.38,766713,"",,,,"*",,,,"",,,,"*",5.5,4.96,59910,"",108.4,,826623,"*"
"2020","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",197.5,.52,226076,"",,,,"",6265.8,.5,6903797,"",,,,"*",,,,"*",6463.3,,7129873,"*"
"2020","W","SRMP","....","SPOTTED PRAWN","SPRW",110.9,9.39,2296175,"",24,8.27,437284,"",29.9,5.1,335828,"",,,,"*",17.9,9.66,381125,"",182.7,,3450412,"*"
"2020","W","SRMP","....","UNSP. OCEAN SHRIMP","USRM",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2020","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",286.7,,3310764,"",1159.8,,16963422,"",42033.9,,5950509,"",34.9,,143969,"",805.1,,11609303,"",44320.4,,37977967,""
